Order,Latitude,Longitude,Elevation,Date Created,Distance from Start,Distance from Last,Bearing,Speed
1124,33.8966528,-84.3068480,305.00,11/28/2012 11:13:51 AM,57.504,0.006,239.00,2.48
1125,33.8966624,-84.3068800,306.00,11/28/2012 11:14:07 AM,57.509,0.006,101.00,6.50
1126,33.8967008,-84.3069504,306.00,11/28/2012 11:14:11 AM,57.517,0.008,140.00,6.65
1127,33.8967360,-84.3069760,305.00,11/28/2012 11:14:15 AM,57.522,0.005,140.00,3.33
1128,33.8967680,-84.3069760,306.00,11/28/2012 11:14:19 AM,57.526,0.004,209.00,4.39
1129,33.8967712,-84.3069760,305.00,11/28/2012 11:14:23 AM,57.527,0.0,0.00,1.28
1130,33.8967584,-84.3069696,305.00,11/28/2012 11:14:27 AM,57.528,0.001,0.00,1.28
1131,33.8967872,-84.3069312,304.00,11/28/2012 11:14:34 AM,57.534,0.006,220.00,6.65
1132,33.8968192,-84.3068864,304.00,11/28/2012 11:14:38 AM,57.539,0.005,209.00,4.39
1133,33.8968480,-84.3068416,305.00,11/28/2012 11:14:42 AM,57.545,0.007,270.00,2.13
1134,33.8968768,-84.3067776,305.00,11/28/2012 11:14:46 AM,57.552,0.006,253.00,4.44
1135,33.8969120,-84.3067200,306.00,11/28/2012 11:14:50 AM,57.559,0.007,228.00,5.73
1136,33.8969504,-84.3066688,307.00,11/28/2012 11:14:54 AM,57.565,0.007,253.00,4.44
1137,33.8969664,-84.3066176,305.00,11/28/2012 11:14:58 AM,57.570,0.005,239.00,4.96
1138,33.8969760,-84.3066048,306.00,11/28/2012 11:15:28 AM,57.572,0.003,270.00,2.13
1139,33.8969920,-84.3065728,306.00,11/28/2012 11:15:35 AM,57.576,0.004,239.00,2.48
1140,33.8970080,-84.3065344,306.00,11/28/2012 11:15:39 AM,57.580,0.004,220.00,3.33
1141,33.8970176,-84.3064448,307.00,11/28/2012 11:15:43 AM,57.589,0.008,270.00,6.38
1142,33.8969696,-84.3063424,306.00,11/28/2012 11:15:47 AM,57.600,0.011,326.00,7.68
1143,33.8968800,-84.3062912,306.00,11/28/2012 11:15:51 AM,57.611,0.012,350.00,11.72
1144,33.8967808,-84.3062592,306.00,11/28/2012 11:15:55 AM,57.623,0.011,348.00,10.46
1145,33.8967104,-84.3062976,304.00,11/28/2012 11:15:59 AM,57.633,0.009,73.00,8.88
1146,33.8966720,-84.3063488,303.00,11/28/2012 11:16:03 AM,57.639,0.007,59.00,4.96
1147,33.8966368,-84.3064128,304.00,11/28/2012 11:16:07 AM,57.647,0.008,68.00,6.87
1148,33.8966080,-84.3064832,304.00,11/28/2012 11:16:11 AM,57.654,0.007,68.00,6.87
1149,33.8965728,-84.3065536,305.00,11/28/2012 11:16:15 AM,57.662,0.007,59.00,4.96
1150,33.8965408,-84.3066304,304.00,11/28/2012 11:16:19 AM,57.670,0.008,48.00,5.73
1151,33.8965120,-84.3067200,304.00,11/28/2012 11:16:23 AM,57.679,0.009,81.00,8.60
1152,33.8965024,-84.3067776,303.00,11/28/2012 11:16:27 AM,57.684,0.005,90.00,8.50
1153,33.8965152,-84.3068416,303.00,11/28/2012 11:16:31 AM,57.690,0.006,112.00,6.87
1154,33.8965120,-84.3069056,303.00,11/28/2012 11:16:35 AM,57.696,0.006,73.00,4.44
1155,33.8965024,-84.3069888,302.00,11/28/2012 11:16:39 AM,57.704,0.008,90.00,6.38
1156,33.8964896,-84.3070464,301.00,11/28/2012 11:16:43 AM,57.710,0.006,90.00,6.38
1157,33.8964800,-84.3071168,302.00,11/28/2012 11:17:10 AM,57.716,0.007,90.00,6.38
1158,33.8964832,-84.3071744,302.00,11/28/2012 11:17:14 AM,57.722,0.005,107.00,4.44
1159,33.8965024,-84.3072768,301.00,11/28/2012 11:17:18 AM,57.732,0.009,107.00,8.88
1160,33.8965376,-84.3073728,301.00,11/28/2012 11:17:22 AM,57.742,0.009,104.00,10.93
1161,33.8965248,-84.3075008,301.00,11/28/2012 11:17:26 AM,57.753,0.012,79.00,13.01
1162,33.8965120,-84.3076096,299.00,11/28/2012 11:17:30 AM,57.764,0.01,81.00,8.60
1163,33.8964704,-84.3077184,299.00,11/28/2012 11:17:34 AM,57.775,0.011,48.00,11.46
1164,33.8963520,-84.3077696,300.00,11/28/2012 11:17:38 AM,57.789,0.013,15.00,15.94
1165,33.8962144,-84.3077696,296.00,11/28/2012 11:17:42 AM,57.804,0.016,0.00,15.36
1166,33.8960320,-84.3077312,295.00,11/28/2012 11:17:46 AM,57.825,0.022,354.00,20.59
1167,33.8958176,-84.3077184,296.00,11/28/2012 11:17:50 AM,57.849,0.023,354.00,19.32
1168,33.8956224,-84.3076224,300.00,11/28/2012 11:17:54 AM,57.872,0.024,335.00,19.84
1169,33.8954304,-84.3074432,298.00,11/28/2012 11:17:58 AM,57.899,0.026,324.00,25.31
1170,33.8952224,-84.3072128,298.00,11/28/2012 11:18:02 AM,57.931,0.031,311.00,31.08
1171,33.8949696,-84.3068928,301.00,11/28/2012 11:18:06 AM,57.972,0.041,311.00,42.54
1172,33.8947072,-84.3065280,302.00,11/28/2012 11:18:10 AM,58.016,0.045,313.00,37.67
1173,33.8944992,-84.3062592,304.00,11/28/2012 11:18:14 AM,58.050,0.034,318.00,25.65
1174,33.8944000,-84.3061248,303.00,11/28/2012 11:18:18 AM,58.067,0.017,315.00,9.03
1175,33.8942720,-84.3061312,304.00,11/28/2012 11:18:22 AM,58.082,0.015,24.00,15.46
1176,33.8940864,-84.3063680,303.00,11/28/2012 11:18:26 AM,58.112,0.03,44.00,33.73
1177,33.8937824,-84.3067648,300.00,11/28/2012 11:18:30 AM,58.162,0.049,45.00,50.89
1178,33.8934144,-84.3072448,296.00,11/28/2012 11:18:34 AM,58.222,0.059,46.00,55.72
1179,33.8930208,-84.3077696,294.00,11/28/2012 11:18:38 AM,58.288,0.066,47.00,60.58
1180,33.8925856,-84.3083328,293.00,11/28/2012 11:18:42 AM,58.359,0.071,46.00,64.76
1181,33.8921312,-84.3089216,292.00,11/28/2012 11:18:46 AM,58.433,0.074,47.00,67.18
1182,33.8916928,-84.3095424,294.00,11/28/2012 11:18:50 AM,58.508,0.075,50.00,66.23
1183,33.8912608,-84.3101376,295.00,11/28/2012 11:18:54 AM,58.581,0.072,47.00,66.31
1184,33.8908256,-84.3107136,297.00,11/28/2012 11:18:58 AM,58.653,0.072,46.00,64.76
1185,33.8903968,-84.3112704,299.00,11/28/2012 11:19:02 AM,58.723,0.071,47.00,61.45
1186,33.8899648,-84.3118144,301.00,11/28/2012 11:19:06 AM,58.792,0.071,48.00,63.01
1187,33.8895424,-84.3123072,300.00,11/28/2012 11:19:10 AM,58.858,0.066,43.00,56.05
1188,33.8891680,-84.3127424,300.00,11/28/2012 11:19:14 AM,58.915,0.057,44.00,46.09
1189,33.8889664,-84.3129856,301.00,11/28/2012 11:19:18 AM,58.947,0.032,48.00,17.19
1190,33.8889056,-84.3130240,303.00,11/28/2012 11:19:22 AM,58.955,0.009,23.00,5.54
1191,33.8887008,-84.3129344,302.00,11/28/2012 11:19:26 AM,58.980,0.024,330.00,29.61
1192,33.8883552,-84.3126784,303.00,11/28/2012 11:19:30 AM,59.025,0.045,333.00,46.15
1193,33.8879104,-84.3123264,308.00,11/28/2012 11:19:34 AM,59.084,0.06,325.00,56.04
1194,33.8874144,-84.3119296,313.00,11/28/2012 11:19:38 AM,59.150,0.065,327.00,59.23
1195,33.8868832,-84.3115008,319.00,11/28/2012 11:19:42 AM,59.221,0.07,325.00,65.99
1196,33.8863616,-84.3110976,322.00,11/28/2012 11:19:46 AM,59.290,0.069,329.00,57.02
1197,33.8859072,-84.3107328,323.00,11/28/2012 11:19:50 AM,59.351,0.06,328.00,51.55
1198,33.8854816,-84.3103872,322.00,11/28/2012 11:19:54 AM,59.408,0.057,328.00,51.55
1199,33.8850368,-84.3100288,318.00,11/28/2012 11:19:58 AM,59.467,0.06,329.00,53.73
1200,33.8845280,-84.3097280,315.00,11/28/2012 11:20:02 AM,59.530,0.063,339.00,59.01
1201,33.8839648,-84.3095552,311.00,11/28/2012 11:20:06 AM,59.595,0.064,348.00,59.00
1202,33.8833664,-84.3095040,306.00,11/28/2012 11:20:10 AM,59.662,0.067,4.00,57.76
1203,33.8827488,-84.3095104,302.00,11/28/2012 11:20:14 AM,59.731,0.068,2.00,62.76
1204,33.8821440,-84.3095168,298.00,11/28/2012 11:20:18 AM,59.798,0.067,358.00,60.20
1205,33.8815456,-84.3095104,294.00,11/28/2012 11:20:22 AM,59.865,0.067,358.00,60.20
1206,33.8809344,-84.3095104,288.00,11/28/2012 11:20:26 AM,59.932,0.068,358.00,60.20
1207,33.8803520,-84.3095168,288.00,11/28/2012 11:20:30 AM,59.997,0.064,0.00,57.60
1208,33.8797696,-84.3095488,288.00,11/28/2012 11:20:34 AM,60.062,0.064,2.00,57.64
1209,33.8791872,-84.3095872,289.00,11/28/2012 11:20:38 AM,60.127,0.065,6.00,59.23
1210,33.8786048,-84.3095808,291.00,11/28/2012 11:20:42 AM,60.192,0.065,356.00,57.76
1211,33.8780352,-84.3096064,291.00,11/28/2012 11:20:46 AM,60.255,0.064,2.00,57.64
1212,33.8774880,-84.3095808,293.00,11/28/2012 11:20:50 AM,60.316,0.061,0.00,55.04
1213,33.8769312,-84.3095488,293.00,11/28/2012 11:20:54 AM,60.378,0.061,2.00,55.09
1214,33.8763776,-84.3095232,295.00,11/28/2012 11:20:58 AM,60.440,0.061,0.00,56.32
1215,33.8758208,-84.3095488,296.00,11/28/2012 11:21:02 AM,60.502,0.062,2.00,56.36
1216,33.8752704,-84.3095424,296.00,11/28/2012 11:21:06 AM,60.563,0.06,0.00,55.04
1217,33.8747168,-84.3095232,296.00,11/28/2012 11:21:10 AM,60.624,0.061,0.00,56.32
1218,33.8741376,-84.3095232,294.00,11/28/2012 11:21:14 AM,60.689,0.065,0.00,60.16
1219,33.8735456,-84.3095168,292.00,11/28/2012 11:21:18 AM,60.755,0.066,0.00,60.16
1220,33.8729440,-84.3095232,288.00,11/28/2012 11:21:22 AM,60.821,0.066,0.00,61.44
1221,33.8723072,-84.3095232,287.00,11/28/2012 11:21:26 AM,60.892,0.071,358.00,64.04
1222,33.8716800,-84.3095232,285.00,11/28/2012 11:21:30 AM,60.962,0.069,2.00,62.76
1223,33.8710624,-84.3095424,285.00,11/28/2012 11:21:34 AM,61.031,0.068,0.00,61.44
1224,33.8704576,-84.3095296,286.00,11/28/2012 11:21:38 AM,61.098,0.068,354.00,60.50
1225,33.8698816,-84.3095232,290.00,11/28/2012 11:21:42 AM,61.162,0.064,353.00,52.87
1226,33.8693632,-84.3095488,294.00,11/28/2012 11:21:46 AM,61.220,0.058,11.00,45.60
1227,33.8689120,-84.3095872,292.00,11/28/2012 11:21:50 AM,61.270,0.051,0.00,42.24
1228,33.8684992,-84.3095488,290.00,11/28/2012 11:21:54 AM,61.316,0.046,357.00,41.02
1229,33.8680736,-84.3095232,288.00,11/28/2012 11:21:58 AM,61.364,0.047,357.00,43.58
1230,33.8676000,-84.3095104,286.00,11/28/2012 11:22:02 AM,61.416,0.052,358.00,49.97
1231,33.8670464,-84.3094720,283.00,11/28/2012 11:22:06 AM,61.478,0.062,358.00,57.64
1232,33.8664288,-84.3094464,283.00,11/28/2012 11:22:10 AM,61.547,0.069,0.00,62.73
1233,33.8658176,-84.3094400,286.00,11/28/2012 11:22:14 AM,61.615,0.068,358.00,60.20
1234,33.8652416,-84.3094272,291.00,11/28/2012 11:22:18 AM,61.679,0.064,0.00,57.60
1235,33.8646784,-84.3094080,296.00,11/28/2012 11:22:22 AM,61.741,0.064,0.00,56.32
1236,33.8641472,-84.3094272,296.00,11/28/2012 11:22:26 AM,61.800,0.059,2.00,52.53
1237,33.8635936,-84.3094400,296.00,11/28/2012 11:22:30 AM,61.862,0.062,2.00,56.36
1238,33.8630112,-84.3094784,292.00,11/28/2012 11:22:34 AM,61.927,0.064,4.00,59.04
1239,33.8624320,-84.3095488,292.00,11/28/2012 11:22:38 AM,61.992,0.065,6.00,57.96
1240,33.8618816,-84.3096768,294.00,11/28/2012 11:22:42 AM,62.054,0.062,13.00,55.26
1241,33.8613536,-84.3098304,293.00,11/28/2012 11:22:46 AM,62.114,0.06,16.00,53.32
1242,33.8608736,-84.3100608,290.00,11/28/2012 11:22:50 AM,62.172,0.057,26.00,52.82
1243,33.8604128,-84.3103936,288.00,11/28/2012 11:22:54 AM,62.232,0.06,32.00,52.64
1244,33.8599744,-84.3108032,285.00,11/28/2012 11:22:58 AM,62.293,0.062,36.00,57.28
1245,33.8595456,-84.3112128,283.00,11/28/2012 11:23:02 AM,62.354,0.06,38.00,55.24
1246,33.8591616,-84.3115584,284.00,11/28/2012 11:23:06 AM,62.407,0.053,36.00,47.31
1247,33.8588128,-84.3117952,284.00,11/28/2012 11:23:10 AM,62.452,0.045,29.00,35.12
1248,33.8586112,-84.3118848,285.00,11/28/2012 11:23:14 AM,62.476,0.024,18.00,13.49
1249,33.8585408,-84.3119040,285.00,11/28/2012 11:23:18 AM,62.484,0.009,59.00,2.48
1250,33.8583840,-84.3119296,285.00,11/28/2012 11:23:34 AM,62.503,0.019,13.00,27.63
1251,33.8580192,-84.3119680,284.00,11/28/2012 11:23:38 AM,62.544,0.041,6.00,43.73
1252,33.8575008,-84.3119744,284.00,11/28/2012 11:23:42 AM,62.601,0.057,2.00,55.09
1253,33.8569312,-84.3120512,284.00,11/28/2012 11:23:46 AM,62.665,0.064,10.00,58.58
1254,33.8563296,-84.3122560,284.00,11/28/2012 11:23:50 AM,62.735,0.07,15.00,63.76
1255,33.8557440,-84.3124800,286.00,11/28/2012 11:23:54 AM,62.803,0.069,20.00,61.40
1256,33.8551840,-84.3127232,290.00,11/28/2012 11:23:58 AM,62.869,0.066,25.00,59.51
1257,33.8547392,-84.3130624,295.00,11/28/2012 11:24:02 AM,62.928,0.059,39.00,50.91
1258,33.8543648,-84.3135040,298.00,11/28/2012 11:24:06 AM,62.986,0.058,44.00,51.81
1259,33.8539552,-84.3139264,303.00,11/28/2012 11:24:10 AM,63.046,0.06,34.00,53.79
1260,33.8534304,-84.3142336,294.00,11/28/2012 11:24:14 AM,63.111,0.066,24.00,63.00
1261,33.8528736,-84.3144960,292.00,11/28/2012 11:24:18 AM,63.178,0.066,21.00,60.20
1262,33.8523104,-84.3147712,288.00,11/28/2012 11:24:22 AM,63.245,0.067,19.00,58.28
1263,33.8517632,-84.3150272,284.00,11/28/2012 11:24:26 AM,63.311,0.065,20.00,57.07
1264,33.8512032,-84.3152704,281.00,11/28/2012 11:24:30 AM,63.377,0.066,17.00,58.84
1265,33.8506496,-84.3154880,278.00,11/28/2012 11:24:34 AM,63.442,0.064,15.00,57.02
1266,33.8500896,-84.3156096,278.00,11/28/2012 11:24:38 AM,63.505,0.063,7.00,54.14
1267,33.8494976,-84.3156480,273.00,11/28/2012 11:24:42 AM,63.571,0.066,4.00,62.87
1268,33.8488608,-84.3156736,272.00,11/28/2012 11:24:46 AM,63.642,0.071,0.00,66.57
1269,33.8482144,-84.3157056,265.00,11/28/2012 11:24:50 AM,63.714,0.072,6.00,65.60
1270,33.8475904,-84.3156800,259.00,11/28/2012 11:24:54 AM,63.783,0.069,354.00,59.23
1271,33.8470272,-84.3156864,256.00,11/28/2012 11:24:58 AM,63.846,0.063,356.00,56.48
1272,33.8464608,-84.3156864,250.00,11/28/2012 11:25:02 AM,63.909,0.063,2.00,57.64
1273,33.8458912,-84.3156992,248.00,11/28/2012 11:25:06 AM,63.972,0.064,0.00,55.04
1274,33.8453216,-84.3155520,250.00,11/28/2012 11:25:10 AM,64.037,0.065,337.00,60.99
1275,33.8447424,-84.3153152,257.00,11/28/2012 11:25:14 AM,64.105,0.068,340.00,62.61
1276,33.8441312,-84.3151616,260.00,11/28/2012 11:25:18 AM,64.175,0.069,350.00,62.36
1277,33.8435328,-84.3148736,264.00,11/28/2012 11:25:22 AM,64.248,0.073,329.00,73.48
1278,33.8429920,-84.3145216,261.00,11/28/2012 11:25:26 AM,64.316,0.068,335.00,55.13
1279,33.8424736,-84.3142592,258.00,11/28/2012 11:25:30 AM,64.378,0.064,335.00,56.29
1280,33.8420000,-84.3140352,257.00,11/28/2012 11:25:34 AM,64.435,0.057,339.00,46.73
1281,33.8416000,-84.3138496,255.00,11/28/2012 11:25:38 AM,64.483,0.048,340.00,38.05
1282,33.8412736,-84.3137344,257.00,11/28/2012 11:25:42 AM,64.521,0.038,344.00,30.65
1283,33.8410112,-84.3138304,256.00,11/28/2012 11:25:46 AM,64.553,0.033,43.00,31.35
1284,33.8408512,-84.3141632,256.00,11/28/2012 11:25:50 AM,64.589,0.036,65.00,32.93
1285,33.8407296,-84.3147136,257.00,11/28/2012 11:25:54 AM,64.641,0.053,77.00,52.32
1286,33.8405920,-84.3153984,261.00,11/28/2012 11:25:58 AM,64.706,0.066,76.00,65.62
1287,33.8404224,-84.3161728,266.00,11/28/2012 11:26:02 AM,64.780,0.074,75.00,65.93
1288,33.8402848,-84.3168576,270.00,11/28/2012 11:26:06 AM,64.845,0.065,77.00,56.75
1289,33.8401824,-84.3175872,273.00,11/28/2012 11:26:10 AM,64.913,0.068,80.00,64.83
1290,33.8400704,-84.3184192,273.00,11/28/2012 11:26:14 AM,64.991,0.077,81.00,71.11
1291,33.8398720,-84.3192896,273.00,11/28/2012 11:26:18 AM,65.075,0.084,73.00,75.50
1292,33.8395840,-84.3201856,273.00,11/28/2012 11:26:22 AM,65.163,0.088,68.00,80.52
1293,33.8392288,-84.3210432,273.00,11/28/2012 11:26:26 AM,65.252,0.089,61.00,80.00
1294,33.8388000,-84.3218944,271.00,11/28/2012 11:26:30 AM,65.344,0.092,58.00,85.06
1295,33.8383488,-84.3227712,269.00,11/28/2012 11:26:34 AM,65.439,0.095,58.00,88.22
1296,33.8378720,-84.3236544,266.00,11/28/2012 11:26:38 AM,65.536,0.098,58.00,88.22
1297,33.8373856,-84.3245696,263.00,11/28/2012 11:26:42 AM,65.636,0.101,58.00,93.18
1298,33.8369024,-84.3254976,260.00,11/28/2012 11:26:46 AM,65.738,0.102,59.00,91.84
1299,33.8364096,-84.3264448,258.00,11/28/2012 11:26:50 AM,65.841,0.104,58.00,92.51
1300,33.8359296,-84.3273792,259.00,11/28/2012 11:26:54 AM,65.942,0.102,58.00,90.02
1301,33.8354848,-84.3283008,260.00,11/28/2012 11:26:58 AM,66.041,0.097,61.00,87.44
1302,33.8350784,-84.3292288,262.00,11/28/2012 11:27:02 AM,66.137,0.097,62.00,84.35
1303,33.8346752,-84.3301632,263.00,11/28/2012 11:27:06 AM,66.235,0.096,62.00,86.83
1304,33.8342720,-84.3310912,264.00,11/28/2012 11:27:10 AM,66.331,0.097,62.00,88.71
1305,33.8338592,-84.3320256,263.00,11/28/2012 11:27:14 AM,66.429,0.098,62.00,88.71
1306,33.8334496,-84.3329600,260.00,11/28/2012 11:27:18 AM,66.526,0.098,62.00,88.71
1307,33.8330368,-84.3339008,259.00,11/28/2012 11:27:22 AM,66.625,0.098,61.00,89.92
1308,33.8326240,-84.3348480,260.00,11/28/2012 11:27:26 AM,66.723,0.1,62.00,88.71
1309,33.8322016,-84.3357824,261.00,11/28/2012 11:27:30 AM,66.822,0.098,59.00,86.88
1310,33.8317856,-84.3367488,261.00,11/28/2012 11:27:34 AM,66.922,0.1,61.00,94.88
1311,33.8313440,-84.3377152,261.00,11/28/2012 11:27:38 AM,67.024,0.102,61.00,92.40
1312,33.8309024,-84.3387008,259.00,11/28/2012 11:27:42 AM,67.127,0.104,63.00,95.56
1313,33.8304608,-84.3396992,256.00,11/28/2012 11:27:46 AM,67.232,0.105,62.00,93.67
1314,33.8300128,-84.3407104,255.00,11/28/2012 11:27:50 AM,67.337,0.106,62.00,94.27
1315,33.8295744,-84.3417216,256.00,11/28/2012 11:27:54 AM,67.443,0.105,62.00,94.27
1316,33.8291168,-84.3426816,259.00,11/28/2012 11:27:58 AM,67.545,0.101,58.00,90.71
1317,33.8285952,-84.3435392,262.00,11/28/2012 11:28:02 AM,67.643,0.098,52.00,89.19
1318,33.8280000,-84.3443136,262.00,11/28/2012 11:28:06 AM,67.741,0.098,47.00,87.70
1319,33.8273920,-84.3450688,261.00,11/28/2012 11:28:10 AM,67.838,0.097,47.00,87.70
1320,33.8268160,-84.3458688,259.00,11/28/2012 11:28:14 AM,67.935,0.098,51.00,87.53
1321,33.8262784,-84.3467584,257.00,11/28/2012 11:28:18 AM,68.037,0.102,56.00,92.83
1322,33.8257952,-84.3477120,253.00,11/28/2012 11:28:22 AM,68.140,0.104,58.00,92.51
1323,33.8253120,-84.3487040,251.00,11/28/2012 11:28:26 AM,68.246,0.106,60.00,98.64
1324,33.8248320,-84.3496832,251.00,11/28/2012 11:28:30 AM,68.351,0.105,60.00,93.68
1325,33.8243840,-84.3506560,253.00,11/28/2012 11:28:34 AM,68.454,0.103,63.00,88.72
1326,33.8240128,-84.3516416,256.00,11/28/2012 11:28:38 AM,68.554,0.1,68.00,89.38
1327,33.8237280,-84.3526656,258.00,11/28/2012 11:28:42 AM,68.654,0.1,74.00,90.88
1328,33.8235136,-84.3537856,260.00,11/28/2012 11:28:46 AM,68.760,0.106,79.00,97.37
1329,33.8233568,-84.3549248,260.00,11/28/2012 11:28:50 AM,68.866,0.106,81.00,94.64
1330,33.8232192,-84.3560384,260.00,11/28/2012 11:28:54 AM,68.970,0.104,81.00,92.53
1331,33.8230624,-84.3571328,260.00,11/28/2012 11:28:58 AM,69.073,0.103,79.00,90.87
1332,33.8228224,-84.3581760,258.00,11/28/2012 11:29:02 AM,69.173,0.1,71.00,90.03
1333,33.8224448,-84.3591360,258.00,11/28/2012 11:29:06 AM,69.271,0.098,58.00,87.55
1334,33.8218848,-84.3599936,256.00,11/28/2012 11:29:10 AM,69.372,0.101,48.00,89.26
1335,33.8211712,-84.3607232,254.00,11/28/2012 11:29:14 AM,69.476,0.104,37.00,91.55
1336,33.8203744,-84.3612608,252.00,11/28/2012 11:29:18 AM,69.578,0.102,26.00,92.50
1337,33.8195104,-84.3617024,251.00,11/28/2012 11:29:22 AM,69.682,0.104,23.00,94.26
1338,33.8186304,-84.3621504,249.00,11/28/2012 11:29:26 AM,69.788,0.106,23.00,96.27
1339,33.8177344,-84.3626240,246.00,11/28/2012 11:29:30 AM,69.897,0.108,24.00,98.30
1340,33.8168288,-84.3631424,246.00,11/28/2012 11:29:34 AM,70.009,0.111,26.00,101.27
1341,33.8160128,-84.3637952,246.00,11/28/2012 11:29:38 AM,70.118,0.109,37.00,98.21
1342,33.8153120,-84.3645120,249.00,11/28/2012 11:29:42 AM,70.220,0.102,42.00,88.37
1343,33.8146816,-84.3652480,250.00,11/28/2012 11:29:46 AM,70.318,0.098,45.00,89.48
1344,33.8141024,-84.3660288,254.00,11/28/2012 11:29:50 AM,70.414,0.097,50.00,88.35
1345,33.8135616,-84.3668672,258.00,11/28/2012 11:29:54 AM,70.512,0.098,54.00,86.89
1346,33.8130656,-84.3677568,260.00,11/28/2012 11:29:58 AM,70.611,0.099,59.00,91.86
1347,33.8126112,-84.3687232,263.00,11/28/2012 11:30:02 AM,70.714,0.102,62.00,91.81
1348,33.8122112,-84.3697344,265.00,11/28/2012 11:30:06 AM,70.817,0.105,66.00,92.83
1349,33.8118400,-84.3707968,267.00,11/28/2012 11:30:10 AM,70.924,0.106,67.00,96.75
1350,33.8114688,-84.3718656,267.00,11/28/2012 11:30:14 AM,71.031,0.106,67.00,94.79
1351,33.8111072,-84.3729280,268.00,11/28/2012 11:30:18 AM,71.137,0.107,67.00,96.75
1352,33.8107328,-84.3739840,269.00,11/28/2012 11:30:22 AM,71.243,0.106,68.00,96.26
1353,33.8103456,-84.3750400,270.00,11/28/2012 11:30:26 AM,71.349,0.106,66.00,95.82
1354,33.8099008,-84.3760704,271.00,11/28/2012 11:30:30 AM,71.456,0.106,62.00,98.64
1355,33.8093920,-84.3770816,271.00,11/28/2012 11:30:34 AM,71.566,0.109,58.00,98.17
1356,33.8088352,-84.3780672,270.00,11/28/2012 11:30:38 AM,71.676,0.11,55.00,99.26
1357,33.8082176,-84.3790144,269.00,11/28/2012 11:30:42 AM,71.787,0.112,50.00,100.63
1358,33.8075520,-84.3799104,267.00,11/28/2012 11:30:46 AM,71.898,0.111,47.00,99.17
1359,33.8068768,-84.3808000,266.00,11/28/2012 11:30:50 AM,72.009,0.112,47.00,99.17
1360,33.8061984,-84.3816832,264.00,11/28/2012 11:30:54 AM,72.120,0.112,49.00,99.03
1361,33.8022752,-84.3870016,250.00,11/28/2012 11:31:17 AM,72.777,0.657,54.00,97.54
1362,33.8017248,-84.3879488,250.00,11/28/2012 11:31:21 AM,72.884,0.106,56.00,94.61
1363,33.8012160,-84.3888960,251.00,11/28/2012 11:31:25 AM,72.988,0.104,58.00,92.53
1364,33.8007328,-84.3898112,252.00,11/28/2012 11:31:29 AM,73.088,0.1,58.00,90.05
1365,33.8002624,-84.3907008,255.00,11/28/2012 11:31:33 AM,73.185,0.099,57.00,85.77
1366,33.7998016,-84.3915392,256.00,11/28/2012 11:31:37 AM,73.278,0.093,57.00,79.02
1367,33.7993152,-84.3921984,257.00,11/28/2012 11:31:41 AM,73.360,0.081,40.00,72.25
1368,33.7988288,-84.3927360,259.00,11/28/2012 11:31:45 AM,73.433,0.074,41.00,64.63
1369,33.7983808,-84.3930880,259.00,11/28/2012 11:31:49 AM,73.493,0.059,26.00,44.06
1370,33.7980256,-84.3933184,259.00,11/28/2012 11:31:53 AM,73.538,0.045,24.00,42.01
1371,33.7976000,-84.3935552,261.00,11/28/2012 11:31:57 AM,73.590,0.051,24.00,51.92
1372,33.7969920,-84.3937536,262.00,11/28/2012 11:32:01 AM,73.660,0.07,12.00,69.46
1373,33.7962560,-84.3938624,263.00,11/28/2012 11:32:05 AM,73.742,0.083,5.00,78.35
1374,33.7954752,-84.3938432,262.00,11/28/2012 11:32:09 AM,73.829,0.087,358.00,79.39
1375,33.7947008,-84.3937920,262.00,11/28/2012 11:32:13 AM,73.915,0.087,357.00,78.20
1376,33.7939424,-84.3937024,263.00,11/28/2012 11:32:17 AM,74.000,0.085,353.00,74.73
1377,33.7931776,-84.3934784,264.00,11/28/2012 11:32:21 AM,74.088,0.088,343.00,81.52
1378,33.7924128,-84.3931648,262.00,11/28/2012 11:32:25 AM,74.178,0.089,338.00,80.00
1379,33.7916576,-84.3927744,258.00,11/28/2012 11:32:29 AM,74.269,0.092,336.00,78.47
1380,33.7908736,-84.3924608,257.00,11/28/2012 11:32:33 AM,74.361,0.092,337.00,86.36
1381,33.7900672,-84.3921792,258.00,11/28/2012 11:32:37 AM,74.454,0.093,345.00,87.67
1382,33.7892480,-84.3919744,257.00,11/28/2012 11:32:41 AM,74.547,0.094,352.00,78.81
1383,33.7885024,-84.3918848,258.00,11/28/2012 11:32:45 AM,74.631,0.083,355.00,68.15
1384,33.7879264,-84.3918784,261.00,11/28/2012 11:32:49 AM,74.695,0.065,0.00,49.92
1385,33.7875104,-84.3918848,262.00,11/28/2012 11:32:53 AM,74.741,0.045,0.00,33.28
1386,33.7872800,-84.3918912,262.00,11/28/2012 11:32:57 AM,74.767,0.026,0.00,16.64
1387,33.7871872,-84.3918912,264.00,11/28/2012 11:33:01 AM,74.777,0.011,342.00,6.74
1388,33.7871552,-84.3918912,264.00,11/28/2012 11:33:05 AM,74.781,0.003,0.00,1.28
1389,33.7870688,-84.3918976,265.00,11/28/2012 11:34:10 AM,74.792,0.011,7.00,18.05
1390,33.7868384,-84.3918976,266.00,11/28/2012 11:34:14 AM,74.817,0.025,355.00,25.69
1391,33.7864832,-84.3918912,266.00,11/28/2012 11:34:18 AM,74.857,0.039,0.00,44.80
